Unnamed: 0,Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
9031,404e7b5f-d06f-4ee8-8deb-f7fff02e4c35,98e8c435-6b1a-481a-86c8-5c1478ff3484,151.7,2024-02-05 17:19:21,debit card,electronics,5,37,East Robertberg,tablet,22.36.167.108,"PSC 6837, Box 4391
APO AA 27600","PSC 6837, Box 4391
APO AA 27600",0,235,17
872866,d2fcc18b-f180-4edc-a1bc-5bd99b4e63f7,435b43a9-efa9-4b48-82e8-3126432663e9,1334.1,2024-02-07 11:42:58,PayPal,health & beauty,5,37,New Malikfort,mobile,64.115.137.98,"30634 Jacob Shores Suite 581
Robertport, FM 01236","30634 Jacob Shores Suite 581
Robertport, FM 01236",1,30,1
357755,ca00951d-57ea-490e-b40e-7b7a451f45f3,949f767a-e34f-495e-b4bf-31c74a3b21ca,203.42,2024-03-22 16:22:07,PayPal,electronics,3,33,New Stephen,desktop,12.202.146.85,"691 James Isle Apt. 391
Erictown, AK 53638","691 James Isle Apt. 391
Erictown, AK 53638",1,19,5
1148430,37cc0417-892c-4807-82fd-8965d0732859,8fa1330f-21e1-4d22-901c-3a59df3fc782,1085.95,2024-02-13 15:51:32,debit card,health & beauty,5,30,Carlsonland,tablet,206.63.127.89,"PSC 9576, Box 4291
APO AP 28474","PSC 9576, Box 4291
APO AP 28474",1,163,0
1278003,86c75995-28f1-4108-8f0c-14d9f9ced9b1,954d25b0-269b-4321-ab83-406b54c80770,21.7,2024-04-01 09:34:01,bank transfer,health & beauty,4,39,Lake Bethborough,mobile,5.6.138.251,"58727 Miller Fall Suite 914
Port Thomas, KS 53080","58727 Miller Fall Suite 914
Port Thomas, KS 53080",1,363,9
1221112,0f3a107a-8561-4950-9e60-c4cc373ba09e,a26ee819-e023-46e3-9a6d-f771eeb5cca8,111.16,2024-03-13 11:24:16,credit card,electronics,2,23,Reedtown,desktop,29.207.144.189,"877 Phillips Shoals
Loganview, NJ 97191","877 Phillips Shoals
Loganview, NJ 97191",0,128,11
1338962,7e0032ca-38d1-4e1e-9401-fd2f8db1fdb7,02f1163a-a3a6-4041-ba9c-975bdbb76dec,238.87,2024-02-07 07:07:59,debit card,home & garden,4,51,New Kariland,desktop,178.1.76.36,"3548 Lori Rapids
Lake Tiffanyview, NY 26186","3548 Lori Rapids
Lake Tiffanyview, NY 26186",0,43,7
825472,4c435ae4-55c3-4f53-a6b4-25cc48a692e0,d1b53156-149c-4d36-a9b8-4568e77412fb,1337.9499999999998,2024-03-09 09:08:46,credit card,clothing,3,40,South Jeremy,desktop,163.44.70.244,"7142 Michael Courts
East Justin, OK 97612","7142 Michael Courts
East Justin, OK 97612",1,17,9
877882,ca1be79b-f884-4b4c-88c2-5daeb1badfb9,65592a30-d1e9-4670-9232-1d02d3f7f03f,224.07,2024-01-25 07:38:23,PayPal,electronics,4,44,South Tara,tablet,157.241.4.63,"Unit 5426 Box 8847
DPO AP 52933","Unit 5426 Box 8847
DPO AP 52933",0,90,7
813687,09c5bc27-f713-4673-8fdd-89258347d2bf,7e9dfc80-fd8f-4236-864e-cc23ce3f6046,820.1999999999999,2024-03-30 11:32:19,debit card,health & beauty,4,33,North Kevinville,desktop,71.167.185.214,"225 Stanley Burgs Apt. 817
New Richard, GU 05926","225 Stanley Burgs Apt. 817
New Richard, GU 05926",1,4,11
1063388,2962dd4b-e822-46a6-b629-8e2c6cc3168c,8891ac57-20a5-42c2-9a92-34b9dafed8c7,239.57,2024-02-06 23:22:51,credit card,electronics,3,49,Lake Michael,tablet,62.241.134.32,"58332 Michele View Suite 805
Washingtonview, RI 12410","58332 Michele View Suite 805
Washingtonview, RI 12410",1,21,2
1313500,450e9fa7-e8cc-4e69-929b-949f66577da2,309fabef-f292-4516-9003-e1ecebe4cdc2,452.15,2024-02-04 00:27:01,debit card,health & beauty,1,31,Norrisburgh,mobile,213.227.224.178,"02290 Teresa Prairie
Port Elizabethberg, FM 77121","02290 Teresa Prairie
Port Elizabethberg, FM 77121",1,129,0
15837,18140601-a8c0-4212-955c-952a94ecafab,6e8e70b5-3dda-465d-9f5f-75359b552dac,1377.49,2024-03-19 03:58:14,credit card,toys & games,1,51,Port Brian,tablet,195.168.10.125,"119 Melissa Mountains Suite 203
Port Heather, WV 45683","119 Melissa Mountains Suite 203
Port Heather, WV 45683",0,263,3
1238476,62fd963b-7193-4737-8bbe-a6379bcd7291,03f9f659-232c-4c5e-b3de-f93c7874cd90,22.1,2024-03-24 13:17:05,PayPal,health & beauty,5,32,South Elizabeth,tablet,139.54.73.5,"35984 Emily Falls
Richardview, GA 77127","35984 Emily Falls
Richardview, GA 77127",1,17,13
1403892,7acdd8cf-14ad-4bbf-948a-7a7534fbd0f5,c5f8bad7-79e5-4d28-926a-5684d849d670,165.17,2024-03-05 16:22:37,PayPal,health & beauty,4,32,Haroldtown,desktop,143.13.170.193,"PSC 4639, Box 0912
APO AA 73764","PSC 4639, Box 0912
APO AA 73764",1,341,16
1107975,a3ba28b6-1e60-48cf-8dd6-0e9188e307cd,a015abd1-b661-4b48-9115-12fa76b4d215,278.49,2024-03-17 16:43:03,debit card,home & garden,1,43,Carrieport,tablet,116.218.154.138,"1779 Jeremy Place
Sandratown, FM 11639","1779 Jeremy Place
Sandratown, FM 11639",1,4,2
1437886,46eb7b09-ae72-4306-904b-2d43a324cec9,1f2eca98-73c9-473f-9633-e72a316956ee,207.77,2024-02-10 09:18:54,bank transfer,home & garden,3,41,Sarahtown,desktop,55.206.168.51,"USNS Murphy
FPO AA 29687","USNS Murphy
FPO AA 29687",1,5,4
1330592,028160e6-5f0d-4deb-aaf4-f68b1bd4bf17,7ccb1ef9-cba5-4e40-9b20-12f5fcec7097,119.63,2024-03-24 02:12:26,bank transfer,home & garden,4,40,East Jennyville,desktop,72.25.187.115,"Unit 6556 Box 8493
DPO AP 82383","42179 Grant Club Apt. 446
West Sonyaborough, GA 48132",0,15,2
364625,db3023b2-db21-4b4c-b39c-ecd03033af77,ed42278f-19e5-4cad-9c27-4897de96de32,3646.75,2024-03-11 12:01:17,PayPal,home & garden,5,38,Craigfort,desktop,67.201.160.138,"17634 Colon Alley Apt. 533
Williamsland, MD 41609","17634 Colon Alley Apt. 533
Williamsland, MD 41609",1,31,2
537951,ffd97bde-3ba6-4e69-bf88-338c6feb9031,a7755c0e-74fa-45bc-98eb-c8f0fea33e6e,265.57,2024-01-11 00:59:53,credit card,toys & games,4,33,Port Alexander,desktop,63.128.164.213,"57879 Jeffrey Haven Suite 343
Davidshire, AS 27400","57879 Jeffrey Haven Suite 343
Davidshire, AS 27400",0,219,0
96908,627f54f0-5228-424e-b63f-c6fbdcc70256,93d1e4e7-45d3-433f-a092-d3c732a59087,294.1,2024-03-11 13:14:36,PayPal,home & garden,3,25,South Emily,mobile,214.102.182.30,"0042 Sanchez Spring Suite 037
Michaelburgh, MT 30513","0042 Sanchez Spring Suite 037
Michaelburgh, MT 30513",1,17,13
888041,fa4d8a8d-1517-4a79-b205-ee420574ee14,5da19c89-96a1-4829-89f5-c5debbb25692,67.8,2024-03-02 11:07:48,debit card,toys & games,1,34,Adamshaven,mobile,78.247.207.56,"015 Judith Field Suite 016
Port Donna, DE 32675","015 Judith Field Suite 016
Port Donna, DE 32675",0,117,11
623862,11b0cfba-1dc3-448f-9a7f-db847ae313ae,9f990b8b-608c-4045-8c14-3496fbef407c,388.06,2024-03-01 23:25:50,PayPal,toys & games,4,42,Gabrielville,tablet,19.152.247.187,"132 John Union
Lake Jacob, AS 05253","132 John Union
Lake Jacob, AS 05253",1,120,23
1296249,4e6417ca-7156-488f-895c-e1109a921860,17cb104e-3f08-4cb0-aaa7-cc65bbcf3ee6,714.5,2024-02-13 09:34:32,credit card,health & beauty,5,34,Lake Edwardhaven,mobile,18.92.114.3,"USCGC Hart
FPO AE 16736","5760 Dalton Landing Suite 877
Michaelborough, WV 80342",1,23,1
862813,7ff02ab6-1489-4a1c-81c4-b385f8c6cf38,fe87cd46-b994-4529-b41f-8fabdfecafbb,75.07,2024-01-07 06:36:36,credit card,health & beauty,5,26,Willismouth,mobile,137.25.200.195,"5944 Thomas Fall
Mercerview, VA 79288","5944 Thomas Fall
Mercerview, VA 79288",1,243,4
1359614,316b8ef2-086b-42c6-a7f6-79ea0ed3fa33,6c582add-91ec-4fbe-872e-31ee94734d62,277.1,2024-02-27 16:01:39,debit card,clothing,5,12,Wiseton,mobile,110.244.79.5,"75623 Gregory Parks Suite 212
Port Wayne, WI 14972","75623 Gregory Parks Suite 212
Port Wayne, WI 14972",0,148,16
1169882,bf3bd1b6-4a86-4b37-8deb-6ebcead72dae,18d25692-1a17-4224-8913-840bc8aaa430,157.86,2024-02-16 13:54:42,credit card,electronics,1,43,New Donnafort,mobile,79.157.50.83,"127 Meredith Ridge
Nancyshire, ND 32648","127 Meredith Ridge
Nancyshire, ND 32648",1,145,4
1128622,472ab9ee-41d0-4948-bee4-7ef6140f3e74,5fa6c15a-3fc5-4b2c-853d-0f650648eb0b,2772.75,2024-03-15 18:04:20,credit card,home & garden,3,9,New Brandi,tablet,102.185.21.44,"189 Karen Knolls Suite 688
Smithshire, ND 93254","PSC 8445, Box 9316
APO AE 11289",1,354,1
781057,df130bc3-f132-4adf-9154-d810fe1f5123,99601208-33c9-46f0-bf10-bda58d0a71fd,546.58,2024-02-07 07:25:35,PayPal,home & garden,5,32,Shawnmouth,mobile,131.138.214.107,"75409 Miguel Parkway
New Matthewshire, TN 01628","75409 Miguel Parkway
New Matthewshire, TN 01628",1,166,1
1386779,e3fd355b-7581-4176-ba98-a8dfd4caf472,d04d85ea-30e2-4786-9fc9-510dedf7394d,217.55,2024-01-13 21:20:28,debit card,health & beauty,1,24,Katherinebury,tablet,208.221.169.232,"801 Alicia Common Suite 637
Joshuaside, IA 60982","801 Alicia Common Suite 637
Joshuaside, IA 60982",0,62,21
74968,86922320-fea7-4b2b-87e2-2f195979388f,23dd3fee-0370-4dce-a733-eb087471bc12,241.47,2024-01-13 04:10:38,bank transfer,health & beauty,2,33,Gordonfurt,tablet,203.79.155.190,"5484 Richard Stravenue Suite 763
Johnbury, OR 20846","5484 Richard Stravenue Suite 763
Johnbury, OR 20846",0,164,4
155186,d6aa2c93-1a9a-43a8-b9ad-ce06863ecaed,b64ebffc-6d41-4aac-a4c2-164194dc4392,368.25,2024-03-14 14:08:06,PayPal,health & beauty,2,28,Port Dennis,tablet,26.240.122.149,"Unit 5715 Box 9861
DPO AE 82368","Unit 5715 Box 9861
DPO AE 82368",0,221,14
642556,4f6cf3df-90b1-4129-9a64-a9d479323d4a,13494044-dd5e-4614-b787-9a71e0ba5606,1557.4,2024-01-20 19:26:14,debit card,clothing,1,32,North Ronald,mobile,155.180.42.6,"8677 Oliver Court Apt. 122
North Joannaland, ND 00555","8677 Oliver Court Apt. 122
North Joannaland, ND 00555",1,22,0
1136129,87794022-da79-448b-ade6-b6525c25a60a,a73ecd4c-83e8-41c8-8af5-47723ba0b661,464.1,2024-03-03 17:32:12,credit card,health & beauty,4,36,Duranburgh,desktop,72.210.7.222,"47664 Melissa Expressway Suite 336
Leonardfort, AK 62373","47664 Melissa Expressway Suite 336
Leonardfort, AK 62373",1,9,17
510853,8d510b31-5ac4-4b73-bd40-3ec5a9dc66dd,081c9f84-c57c-4454-ba6e-5fb2bdd2e524,279.98,2024-01-07 20:57:32,debit card,toys & games,3,32,North Timothybury,mobile,159.122.179.9,"6541 Brandon Forks
Virginiastad, VA 75195","6541 Brandon Forks
Virginiastad, VA 75195",1,18,20
278439,4add5f9b-7dac-4d94-b933-7a6619e8ef36,06c19339-aaa0-47c5-9a26-80e9c82216b4,11.6,2024-02-02 19:10:42,PayPal,toys & games,3,32,Barbarafurt,tablet,140.83.145.18,"PSC 4240, Box 8226
APO AE 57825","PSC 4240, Box 8226
APO AE 57825",1,16,19
1030040,1c4a186b-f987-406d-b3d0-0e7dac660072,dcab252c-4a8e-4c90-bc53-5f9afc636b0b,46.68,2024-01-07 01:52:12,PayPal,home & garden,5,41,Port Carla,tablet,94.102.47.57,"3288 Jenkins Spur
Gallagherfort, ME 21951","3288 Jenkins Spur
Gallagherfort, ME 21951",0,170,1
946533,baa75bb6-d90d-406e-975d-1659144251b5,e63ee6b2-b44e-471b-9101-51b3d72f0d92,246.43,2024-02-01 21:09:07,debit card,toys & games,5,44,Port Rogerton,tablet,49.246.122.148,"7796 Burke Rest
Anthonyside, WY 49072","7796 Burke Rest
Anthonyside, WY 49072",1,29,1
510696,29c72cba-3de8-4572-9f73-ebaaffe0795d,a1f7b3d4-a071-46aa-a2ef-659e723c0798,384.2,2024-02-10 02:09:39,credit card,clothing,3,43,Stevenstown,mobile,11.143.129.107,"25941 Washington Way Apt. 782
Karenberg, KY 22604","25941 Washington Way Apt. 782
Karenberg, KY 22604",1,198,2
902881,ed838bfc-c4bf-40c6-8641-3a47fa3f2024,3580ca02-94da-48b1-aa3a-7dcdee41f4a1,518.62,2024-01-04 21:33:42,PayPal,health & beauty,4,54,Port Robin,desktop,89.74.149.36,"PSC 1311, Box 5797
APO AP 08334","PSC 1311, Box 5797
APO AP 08334",1,311,21
1089774,1f459e7c-daf8-4121-86c4-064558efaa1e,ef1b8f10-0063-4e44-b504-dcd036060551,147.9,2024-02-02 03:43:01,bank transfer,health & beauty,5,31,South Josephfurt,tablet,19.30.226.251,"170 Martin Pike
Kevinberg, NM 03692","170 Martin Pike
Kevinberg, NM 03692",1,77,3
1323413,a9fe71d4-c0fa-4a4f-9ed1-5d317ad8ac11,935a170a-83d9-43f8-940d-5aad38279381,101.66,2024-03-10 01:37:20,debit card,health & beauty,2,41,New Derek,tablet,92.195.34.136,"15281 Thompson Neck
Port Aaronbury, IN 67414","15281 Thompson Neck
Port Aaronbury, IN 67414",1,114,1
302327,70415321-48f5-41fd-88a9-cd401a19b82d,440a2faf-795f-413d-b997-3cd4ce420cee,953.5,2024-03-14 12:40:12,bank transfer,home & garden,5,53,Williamstown,tablet,185.174.82.189,"290 Brown Trail Suite 440
West Jamesview, MP 47599","536 Teresa Run Apt. 946
Sanderston, WV 86543",1,251,3
1007323,fc166aff-9684-4175-b289-76080de6304d,45e5d753-ae2b-4e5c-bd2f-cbb674cbd11b,4192.75,2024-02-16 17:48:51,credit card,health & beauty,2,50,New Alicia,desktop,87.80.84.152,"500 Green Mills
Mckenziemouth, SD 01403","500 Green Mills
Mckenziemouth, SD 01403",1,29,2
312402,faa1fafe-db12-45b0-817e-7e759b91ad5d,f7c09666-522e-4605-851e-2614fa64b184,78.13,2024-01-23 19:16:50,PayPal,toys & games,2,23,Lindabury,tablet,197.161.63.60,"PSC 1085, Box 4249
APO AE 90520","3346 Fischer Union Suite 522
North Robert, OH 46484",0,285,19
1193085,1e73753d-f608-482b-b6f4-3407ebac5c85,2676939e-bda8-4f46-8af2-5e74dd7874ed,151.46,2024-01-27 21:45:51,PayPal,health & beauty,1,46,West Johnnybury,mobile,73.135.34.250,"74653 Newman Junctions Suite 568
Youngfort, KS 87728","74653 Newman Junctions Suite 568
Youngfort, KS 87728",0,290,21
571611,edaa42ce-e301-4e5a-bcc7-2b6295386a24,96f01bca-a04b-4132-b29e-b6753d31edcc,525.33,2024-02-24 14:55:57,debit card,home & garden,5,32,Port Stacy,mobile,211.158.54.101,"131 Tina Inlet Apt. 235
Port Holly, FL 07942","PSC 5232, Box 4153
APO AP 61457",1,12,5
477037,c54b2c39-48a4-4653-a12d-84e4b7346f64,336170d7-f6af-45b1-a3eb-8d928ca3b9b4,620.15,2024-02-06 13:02:34,bank transfer,electronics,2,38,Christopherberg,tablet,56.18.178.65,"5171 Joseph Causeway Suite 719
Michelleburgh, PA 43632","100 Chaney Turnpike
Port Emily, MN 24545",1,243,3
535853,7fe1666c-1659-4167-80e3-08eedf869224,dcf92c64-99f1-4860-a251-b2d92a5145c6,86.26,2024-01-02 15:14:12,bank transfer,home & garden,4,40,Reynoldstown,desktop,45.209.93.142,"72284 Young Roads Suite 216
East Rebeccaburgh, OK 95429","72284 Young Roads Suite 216
East Rebeccaburgh, OK 95429",0,43,15
1331709,2b835e84-20bd-4ca0-b567-caa9428f8523,19f5b52b-ca9f-446e-85a0-c1aa4ca0a66c,26.39,2024-02-18 02:05:56,bank transfer,health & beauty,5,47,Lynnfurt,desktop,165.198.129.58,"762 Betty Branch Apt. 043
Port Nicole, OK 21386","762 Betty Branch Apt. 043
Port Nicole, OK 21386",1,176,2
377223,edbebe1d-6b99-4846-9a4c-38c2a4bbf899,d8f5f1d2-9f30-4616-909d-92a1c9f182de,1432.2,2024-03-03 07:22:12,debit card,home & garden,1,32,Port John,tablet,217.156.247.131,"354 Natalie Glen Apt. 057
Webbchester, WA 61081","354 Natalie Glen Apt. 057
Webbchester, WA 61081",1,261,7
421220,edb500e9-9a96-4af7-8643-ecbc5906eecf,bd794274-bd31-4690-9253-5863e7a81fc7,221.75,2024-01-18 12:29:05,debit card,health & beauty,2,26,Lake Matthew,desktop,8.78.130.157,"0473 Meyer Center
Port Jasonberg, NJ 36192","0473 Meyer Center
Port Jasonberg, NJ 36192",1,352,0
8912,53e3563f-36f7-47b7-ac93-afacbc028eaa,8a3d8109-c507-4b22-9f90-b62ef01f4656,440.71,2024-02-19 05:12:23,bank transfer,health & beauty,3,32,Michaelburgh,tablet,122.176.176.33,"47630 Flynn Unions
North Chelseastad, GA 57170","47630 Flynn Unions
North Chelseastad, GA 57170",1,2,5
337701,daff56e3-7089-4276-bd17-8a5718be2940,b6cd8a7a-ec14-46eb-8e48-0968d4af694b,11.16,2024-03-01 19:45:27,credit card,electronics,2,20,Cookchester,tablet,157.241.62.10,"30808 Peterson Landing
Port Gary, NM 64490","30808 Peterson Landing
Port Gary, NM 64490",0,185,19
367635,e6e4b5ad-fb26-4fc6-a4ec-4a271aaa39fd,cf8260c7-5fcd-4bf0-bd73-21cd442c2cca,135.01,2024-02-19 14:32:51,credit card,electronics,3,29,Brittanyton,desktop,223.182.48.137,"105 Brian Streets
Lake Austin, IN 37152","2316 Patricia Ways
New Brittney, WV 10246",1,24,1
533248,5a02de03-feec-4f3d-b607-e8ebe62a0f31,19256dfb-d15b-425f-a14f-fc819949c775,796.55,2024-01-03 17:04:37,PayPal,clothing,4,30,North Matthew,mobile,46.129.32.17,"869 Ponce Inlet Apt. 499
North Elizabethville, DC 13412","869 Ponce Inlet Apt. 499
North Elizabethville, DC 13412",1,26,17
659544,6ee94130-d86d-4474-8357-1cd2d49c17b2,b639166e-e4e8-484c-83f0-fb7ae7923b49,483.31,2024-01-17 14:49:45,PayPal,home & garden,5,22,Margaretport,desktop,70.105.134.248,"PSC 0792, Box 5119
APO AE 74481","PSC 0792, Box 5119
APO AE 74481",1,264,14
835627,c6270311-9ce4-4bac-b4fc-1416504869d4,2da381fa-e76c-49a4-a4fb-d77310df119f,84.48,2024-01-02 14:04:48,debit card,toys & games,4,23,South Melissa,tablet,213.211.113.164,"9844 Paul Circles Apt. 064
West Brandonfort, LA 54654","4823 Karina View Suite 328
Port Johnfort, VT 75842",1,24,1
769871,4128dcdd-254d-4b37-95f5-ac0fe18b5d29,6c91c3ad-1344-4971-92ed-26abd33b20c4,182.36,2024-02-25 10:06:45,debit card,electronics,5,48,West Jaimebury,mobile,220.238.68.198,"564 Christopher Spurs Apt. 072
Harrisport, KY 65030","294 Kenneth Stravenue Apt. 624
Port Josephborough, NY 33707",0,236,10
1144763,f7ad2aac-2e90-4a5a-8356-c3a661136663,0ce42da9-9ab5-48b9-99b5-6e188345f096,115.76,2024-01-27 16:55:56,bank transfer,electronics,5,29,Jermaineburgh,mobile,155.22.249.3,"887 White View
Jeffreyview, DC 90385","887 White View
Jeffreyview, DC 90385",1,31,3
1188854,99f7518b-9135-46e8-a209-cbfa34d32473,c3260d21-79f0-4b7e-93d0-6cf46cd50e12,1426.75,2024-03-31 20:19:08,credit card,electronics,1,24,Port Susanview,mobile,134.0.118.123,"730 Joseph Burgs Suite 317
East Tracy, PA 15621","730 Joseph Burgs Suite 317
East Tracy, PA 15621",1,226,20
318644,754fe32e-cd93-4be7-a6e9-736e4d4bd0d9,b36f4866-d410-4e6b-995e-cbf624d4b286,644.07,2024-03-04 05:19:23,debit card,clothing,1,40,Smithfurt,desktop,17.9.95.77,"8746 Collier Summit Apt. 188
East Jennifermouth, ND 01420","8746 Collier Summit Apt. 188
East Jennifermouth, ND 01420",1,84,5
1223874,dac1519b-f220-4b7d-9b5d-1f8f7261202d,1e680322-65ea-4d2c-a328-6c5724cd6f0a,123.81,2024-03-03 05:29:14,debit card,home & garden,5,42,North David,tablet,109.45.47.104,"562 Donald Curve
Taraville, TX 07791","562 Donald Curve
Taraville, TX 07791",1,26,4
210924,a9f01616-9198-4b16-bc4e-d33d67b9bbcf,fc582035-7b18-4035-a007-f416a48b875e,562.78,2024-01-14 10:19:23,bank transfer,health & beauty,2,31,Port Betty,mobile,22.181.93.222,"45514 Gibbs Field
East Jasonton, AS 48292","45514 Gibbs Field
East Jasonton, AS 48292",0,248,10
40651,d45dbc3e-83ac-467f-a7b9-4d296082c9fc,790079b9-ac64-4a38-a727-3f97252e4b24,89.63,2024-03-16 16:29:17,bank transfer,home & garden,2,20,West Gerald,desktop,116.99.69.38,"USNV Dunn
FPO AA 47510","USNV Dunn
FPO AA 47510",0,332,16
1143714,88f5c5a0-0cc0-4023-805f-976dd47e652d,37e6842f-cf12-4999-afbe-41a23573f624,527.59,2024-02-15 10:41:22,bank transfer,clothing,1,42,Port Kristina,tablet,62.187.65.227,"460 Pam Route
North Amberton, DE 20375","460 Pam Route
North Amberton, DE 20375",1,82,4
1208886,38085a31-6608-4e4e-b098-b2e1f6eb9828,b19d8b86-5a32-4f55-b3ab-3f2f074a8354,462.55,2024-03-09 10:13:49,credit card,health & beauty,5,47,South Mirandamouth,mobile,193.65.241.167,"1112 Charles Station
Joymouth, PA 61364","1112 Charles Station
Joymouth, PA 61364",1,16,10
206602,d0adfa99-1f95-4f79-9bf0-e2fdc3059530,519a4418-ee6c-45af-b0cf-5d68d3eaf372,3587.3,2024-03-30 13:12:10,credit card,health & beauty,3,44,Brownchester,desktop,110.225.16.35,"13879 Crystal Forge Suite 317
Masonview, WV 13341","13879 Crystal Forge Suite 317
Masonview, WV 13341",1,7,13
1267447,f3b8bd08-8d5f-4f42-8e8a-de5bdac34080,a707db69-64d5-4322-b0b2-0dbeebf440b5,207.12,2024-03-11 10:53:48,credit card,toys & games,2,41,Lake Nichole,tablet,31.26.175.102,"PSC 6665, Box 6854
APO AA 90773","PSC 6665, Box 6854
APO AA 90773",0,356,10
1250906,6212b197-6425-4324-883d-fb69f0dd7200,f8e2299d-883e-4c8c-b8bd-be99d5052d04,583.61,2024-02-16 22:33:34,debit card,health & beauty,3,35,Benjaminborough,mobile,141.242.149.97,"75293 Brianna Knolls Suite 579
North Jorge, DE 76177","75293 Brianna Knolls Suite 579
North Jorge, DE 76177",1,29,22
1393901,d56609b1-7410-4e03-858b-951523d53daa,19f3ff00-0e63-48ab-bd40-42045ce85dd2,275.79,2024-01-17 11:15:01,credit card,health & beauty,3,24,Alvarezland,tablet,222.76.127.155,"90571 Johnson Roads Suite 006
Kimberlytown, PW 63225","90571 Johnson Roads Suite 006
Kimberlytown, PW 63225",0,64,11
708055,64de3e49-8d8b-4fd3-9a9f-38e843d3229d,5b952d07-613f-4c69-92d1-085813f0d0b3,1524.25,2024-03-21 16:08:28,debit card,electronics,2,39,North Robertbury,desktop,80.28.221.122,"6117 Johnson Crescent Apt. 704
Vaughnhaven, TN 88168","6117 Johnson Crescent Apt. 704
Vaughnhaven, TN 88168",1,30,16
1042940,a258a263-b28a-43ee-8852-19bcba0f1841,001ece81-b9fa-4b7f-9957-23c41cedc0fb,375.57,2024-03-29 09:05:15,credit card,toys & games,3,17,South Dennisville,tablet,218.76.65.179,"98683 Black Plains
Perezburgh, NY 37085","98683 Black Plains
Perezburgh, NY 37085",0,137,9
301731,d78e41c5-46cf-40bd-bbbf-8234b578edf6,1b29961a-9469-4023-94bb-0a7a4ad45af3,403.22,2024-03-29 17:43:40,credit card,health & beauty,5,14,West Calvinton,desktop,100.134.224.144,"3152 Rachel Roads
Grayfort, OK 73854","3152 Rachel Roads
Grayfort, OK 73854",0,80,17
567877,3be26832-a936-4ddb-a25b-116063d7b3cd,74de51ea-578f-49b1-96c4-c2231b6dee13,354.05,2024-03-19 17:13:59,debit card,electronics,2,56,West Jerrystad,mobile,11.102.94.240,"841 Don River Suite 354
Buchananborough, AR 87749","841 Don River Suite 354
Buchananborough, AR 87749",1,223,5
596618,c295bcac-6709-4aa3-b4c4-23a633f558a9,2aac9804-2646-4de0-a8a5-0128ad274cc7,572.55,2024-01-13 00:48:02,bank transfer,electronics,3,32,East Thomasport,desktop,75.81.160.79,"21694 Joshua Summit Suite 440
North Erika, TN 84597","21694 Joshua Summit Suite 440
North Erika, TN 84597",1,4,4
1063253,ac740b75-8f5e-4647-b7e4-98617611e316,f6311851-a037-42ae-a942-a3a369011203,290.78,2024-01-27 08:43:22,credit card,toys & games,5,11,Evanmouth,desktop,56.225.127.40,"692 Harris Spur
North Mary, AZ 40596","8023 Brown Underpass
West Cameron, MT 75907",0,111,8
516821,c4588d41-7999-4f3c-834e-d89f2af286f5,46334062-9513-4c6b-ad34-91d0990ad0a6,177.15,2024-03-03 23:08:15,debit card,clothing,4,50,North Tammybury,desktop,136.22.97.170,"Unit 7423 Box 2842
DPO AP 44467","Unit 7423 Box 2842
DPO AP 44467",1,29,23
154110,7154ea26-7728-488f-8756-e1117d2ead85,d88840f2-e87d-4cf2-a0e3-67ebfe8d66da,233.99,2024-01-09 15:42:46,bank transfer,health & beauty,4,37,Drakehaven,mobile,89.28.243.120,"79034 Bates Springs Apt. 516
Lake Robertchester, MS 79447","79034 Bates Springs Apt. 516
Lake Robertchester, MS 79447",0,328,15
309952,f432d540-93a5-43c3-88b2-2ab2c71a1215,a46ac006-567c-4fe6-bc59-3ab8d52c4384,336.56,2024-03-18 19:33:45,debit card,electronics,5,21,Port Jamiebury,mobile,81.185.120.35,"967 Armstrong Meadows Apt. 848
West Maryville, WA 15583","967 Armstrong Meadows Apt. 848
West Maryville, WA 15583",1,245,19
1414949,e973512e-bf2b-4918-a3e7-49b48676c03b,e5ff3b2e-1a7c-46bd-8657-ecd8fdd7c3a4,265.89,2024-03-13 22:30:39,PayPal,electronics,4,37,Port Lauraborough,tablet,18.126.89.242,"30387 Jones Overpass Apt. 616
South Lisaland, AK 45715","30387 Jones Overpass Apt. 616
South Lisaland, AK 45715",1,24,22
1319207,75ebf781-b3f4-4894-b4ba-6ed238928d87,89b0f2ae-88d3-4dcb-adae-d903eed94404,491.0,2024-01-05 00:24:04,PayPal,toys & games,2,26,East Richardhaven,tablet,187.187.71.198,"558 Sanders Orchard
Ramosshire, MP 42360","558 Sanders Orchard
Ramosshire, MP 42360",1,325,0
1254593,b868f143-b0a9-49af-8b03-b832316e188e,accf77ec-99cf-4ced-979d-7ee4b8e7e803,157.98,2024-03-23 01:07:43,debit card,electronics,3,26,Vickieland,tablet,203.163.126.199,"3429 Mario Tunnel Suite 723
Jessicashire, MT 15550","3429 Mario Tunnel Suite 723
Jessicashire, MT 15550",1,135,1
314973,96af4506-2ab0-4f19-9d86-ac3eb6c57868,5a281a1a-87a1-4fcd-982d-28c0e81986fa,320.92,2024-01-04 07:54:33,credit card,clothing,2,39,Penastad,mobile,35.168.237.36,"4032 Gary Junctions
North Jaredfurt, UT 07442","4032 Gary Junctions
North Jaredfurt, UT 07442",1,35,7
